Energia;Tempo;Bailabilidad;Genero;Volumen ;Vivacidad;Valencia;Hablabilidad;Popularidad;Fecha_lanzamiento;Instrumentalidad;Modo;duration_min;Acustico
0.75;139.979;0.831;hip-hop;-5.42;0.111;0.662;0.153;70;25/11/2022;0;0;305.715;0.0188
0.733;92.969;0.864;hip-hop;-3.292;0.166;0.183;0.0713;71;9/08/2024;0.000175;0;213.496.666.666.667;0.144
0.356;83.679;0.708;hip-hop;-9.738;0.112;0.569;0.075;75;16/10/2023;6.54e-05;1;438.641.666.666.667;0.437
0.718;89.906;0.716;hip-hop;-5.348;0.192;0.91;0.148;73;29/03/2024;0;0;257.778.333.333.333;0.0452
0.745;180.098;0.464;hip-hop;-3.202;0.363;0.262;0.161;85;9/07/2024;0;0;317.778.333.333.333;0.0235
0.661;76.71;0.836;reggae;-6.502;0.449;0.753;0.338;68;1/01/2005;0;0;355.333.333.333.333;0.0208
0.782;119.992;0.727;electronic;-8.529;0.225;0.655;0.042;68;7/06/2024;0.336;0;295.998.333.333.333;0.0563
0.787;119.996;0.704;electronic;-6.751;0.159;0.31;0.0462;83;19/07/2024;0.00538;0;356.666.666.666.667;0.00926
0.577;119.986;0.795;electronic;-9.638;0.051;0.206;0.0648;75;7/06/2024;0.147;0;413.333.333.333.333;0.00263
0.872;122.028;0.43;electronic;-7.821;0.119;0.136;0.0522;69;30/08/2024;0.879;1;3.075;0.118
0.946;120.036;0.542;electronic;-6.048;0.107;0.229;0.0425;71;20/09/2024;0.632;0;234.166.666.666.667;0.0312
0.797;122.011;0.702;electronic;-6.635;0.179;0.0356;0.0557;79;22/12/2023;0.495;0;347.541.666.666.667;0.583
0.723;123.993;0.787;electronic;-6.995;0.085;0.579;0.152;70;13/12/2023;0.00447;0;329.491.666.666.667;0.0509
0.879;123.004;0.741;electronic;-6.132;0.126;0.362;0.0425;68;23/06/2023;0.0433;0;336.188.333.333.333;0.0841
0.57;121.843;0.655;electronic;-11.475;0.105;0.487;0.0487;70;26/07/2024;0.43;0;42.295;0.527
0.637;120.033;0.847;electronic;-8.751;0.121;0.0509;0.0587;74;27/10/2023;0.201;0;346.891.666.666.667;0.201
0.83;120.97;0.808;electronic;-8.238;0.403;0.465;0.0356;69;23/02/2024;0.809;1;35.628;0.00575
0.0516;87.587;0.27;classical;-33.766;0.112;0.199;0.0442;71;5/06/2020;0.953;0;10.798;0.986
0.0582;132.614;0.191;classical;-25.398;0.0941;0.0454;0.0578;70;1/01/2004;0.89;1;596.178.333.333.333;0.961
0.146;172.13;0.265;classical;-21.134;0.104;0.416;0.0323;71;16/08/2022;0.893;0;2.575;0.985
0.0559;95.217;0.396;classical;-20.707;0.11;0.278;0.0599;70;19/06/2020;0.935;0;130.688.333.333.333;0.987
0.138;128.563;0.34;classical;-24.95;0.112;0.325;0.0357;72;26/05/2023;0.846;0;229.245;0.984
0.0968;62.881;0.286;classical;-16.806;0.0861;0.0395;0.0323;71;9/07/2010;0.696;1;45.926;0.178
0.874;91.038;0.532;electronic;-5.183;0.452;0.361;0.0482;73;2010;0.012;0;430.688.333.333.333;0.00842
0.149;82.019;0.485;electronic;-20.394;0.102;0.112;0.0282;70;23/06/2023;0.917;0;16.612;0.886
0.0823;67.238;0.252;electronic;-27.338;0.0857;0.0381;0.0344;70;23/09/2022;0.928;1;143.866.666.666.667;0.951
0.855;117.987;0.534;electronic;-7.578;0.0996;0.601;0.0342;69;2015;0.893;0;363.973.333.333.333;0.00043
0.641;141.931;0.529;electronic;-6.78;0.102;0.089;0.0336;74;24/04/2020;0.76;1;462.851.666.666.667;0.0711
0.754;170.084;0.564;electronic;-8.849;0.224;0.457;0.0646;68;1/07/2014;0.84;1;354.898.333.333.333;0.0424
0.715;113.861;0.552;electronic;-9.291;0.0669;0.858;0.0524;72;21/04/2022;0.702;1;115.941.666.666.667;0.0286
0.687;106.896;0.605;electronic;-13.928;0.104;0.12;0.045;70;12/03/2001;0.949;0;575.311.666.666.667;0.479
0.91;130.032;0.528;electronic;-7.309;0.0938;0.137;0.0366;73;10/03/2015;0.764;0;3.7;0.346
0.573;140.04;0.911;hip-hop;-7.43;0.403;0.972;0.288;77;21/07/2022;0;1;162.321.666.666.667;0.38
0.413;146.05;0.747;hip-hop;-11.197;0.17;0.481;0.488;72;15/12/2022;0;0;290.411.666.666.667;0.848
0.332;141.849;0.885;hip-hop;-8.62;0.119;0.423;0.848;69;24/02/2022;0;1;180.281.666.666.667;0.0185
0.674;140.065;0.922;hip-hop;-4.429;0.128;0.726;0.366;69;4/06/2023;3.07e-06;1;330.045;0.323
0.731;149.987;0.583;rock;-6.18;0.238;0.446;0.0271;74;1/07/2003;0.0136;0;4.46;0.0107
0.731;97.007;0.751;rock;-4.419;0.0556;0.973;0.0308;72;1/01/2004;0;0;361.178.333.333.333;0.0838
0.84;97.027;0.673;rock;-3.564;0.0965;0.94;0.0559;72;1/01/2002;0;1;342.288.333.333.333;0.0683
0.758;129.944;0.696;rock;-6.077;0.189;0.858;0.0263;77;1/01/2002;3.09e-05;1;417.821.666.666.667;0.172
0.447;121.989;0.657;rock;-13.148;0.0995;0.523;0.0303;70;1/01/1999;0.00105;1;448.111.666.666.667;0.478
0.777;123.003;0.649;rock;-3.546;0.115;0.667;0.0397;70;2008;3.43e-05;1;371.645;0.00738
0.592;170.391;0.332;rock;-6.127;0.109;0.31;0.0371;77;9/02/2010;0;1;341.933.333.333.333;0.0824
0.523;173.85;0.452;rock;-6.453;0.233;0.363;0.0625;75;2006;0;1;323.045;0.563
0.715;84.098;0.487;rock;-4.417;0.195;0.638;0.0519;68;1/01/2002;0;1;396.888.333.333.333;0.294
0.659;106.196;0.648;rock;-6.369;0.19;0.532;0.0259;68;22/10/2002;0.000307;1;343.555;0.115
0.85;125.796;0.374;rock;-5.657;0.116;0.348;0.0404;68;1990;0;0;421.978.333.333.333;0.0904
0.643;76.979;0.601;rock;-4.581;0.283;0.387;0.0272;70;1/01/2004;0;1;327.266.666.666.667;0.155
0.479;123.217;0.425;rock;-12.22;0.378;0.279;0.0419;72;19/06/1990;0.000109;1;359.778.333.333.333;0.44
0.553;126.043;0.487;rock;-11.197;0.0992;0.699;0.0425;73;1994;2.81e-05;0;4.81;0.209
0.358;145.751;0.715;rock;-15.522;0.104;0.742;0.033;68;1998;0.0133;1;423.778.333.333.333;0.743
0.759;124.725;0.791;rock;-5.67;0.0993;0.917;0.037;69;1996;4.44e-05;1;358.133.333.333.333;0.0823
0.936;172.547;0.594;rock;-4.722;0.191;0.39;0.0944;78;1985;0.000351;0;323.466.666.666.667;0.0224
0.735;123.57;0.714;rock;-7.125;0.115;0.68;0.0306;77;1/01/1994;0.000622;0;370.378.333.333.333;0.176
0.631;112.481;0.781;rock;-7.615;0.0827;0.909;0.0307;68;1996;0.00285;1;375.133.333.333.333;0.0533
0.854;148.003;0.634;rock;-3.444;0.0664;0.564;0.0369;74;1997;2.49e-06;1;518.021.666.666.667;0.00737
0.879;133.946;0.742;indian;-4.274;0.0981;0.936;0.0328;72;16/09/2011;7.17e-06;0;378.485;0.0696
0.824;172.006;0.77;indian;-6.491;0.318;0.49;0.0851;70;3/10/2018;0;0;297.675;0.485
0.809;116.015;0.732;electronic;-7.264;0.0642;0.253;0.0878;70;1/01/2013;0;0;386.911.666.666.667;0.0266
0.797;97.988;0.811;electronic;-5.428;0.112;0.541;0.165;68;2/11/2018;0;1;285.221.666.666.667;0.0617
0.807;155.397;0.525;electronic;-6.366;0.0504;0.741;0.0725;68;10/05/2010;0;0;359.888.333.333.333;0.251
0.593;119.958;0.79;electronic;-9.204;0.065;0.72;0.0776;75;1/01/2010;0.00202;0;343.445;0.0983
0.831;132.029;0.798;electronic;-4.481;0.112;0.721;0.171;71;6/07/2023;5.87e-05;0;315.151.666.666.667;0.697
0.913;123.58;0.606;electronic;-6.039;0.34;0.838;0.0351;70;2/01/2001;0.00696;0;444.333.333.333.333;0.246
0.449;114.924;0.669;electronic;-7.658;0.0729;0.327;0.049;77;1/01/2014;0;0;355.821.666.666.667;0.184
0.255;95.978;0.375;electronic;-12.279;0.0845;0.331;0.0377;74;1/01/2014;0;0;527.133.333.333.333;0.815
0.629;70.568;0.513;electronic;-9.055;0.146;0.498;0.19;70;1/01/2013;0;0;356.555;0.0986
0.583;126.036;0.793;electronic;-5.973;0.253;0.97;0.247;71;4/08/2023;1.07e-05;0;3.621;0.106
0.681;101.005;0.798;electronic;-4.818;0.137;0.434;0.0722;73;6/10/2023;0.00197;0;314.141.666.666.667;0.219
0.638;109.96;0.701;electronic;-9.061;0.279;0.646;0.165;68;1/01/2013;0.00219;0;351.555;0.223
0.852;119.892;0.779;electronic;-3.353;0.212;0.601;0.0651;74;28/08/2015;0;1;395.155;0.235
0.717;117.952;0.753;electronic;-8.438;0.0988;0.601;0.0384;68;28/10/2022;0.00258;0;244.068.333.333.333;0.151
0.627;118.093;0.788;electronic;-9.072;0.232;0.909;0.0751;74;3/05/2024;0;0;27.649;0.693
0.708;130.081;0.872;electronic;-7.472;0.0998;0.308;0.176;69;20/09/2024;0;1;283.076.666.666.667;0.336
0.569;115.03;0.772;electronic;-7.006;0.117;0.525;0.062;71;20/09/2024;0;0;411.631.666.666.667;0.235
0.709;130.081;0.872;electronic;-7.472;0.0998;0.309;0.176;71;29/08/2024;0;1;283.076.666.666.667;0.336
0.533;102.025;0.863;indie;-7.986;0.0794;0.738;0.0484;71;27/04/2018;0.00126;0;416.595;0.291
0.873;97.96;0.621;indie;-3.067;0.0824;0.873;0.0369;79;14/02/2020;9.1e-06;0;396.333.333.333.333;0.0406
0.924;168.017;0.598;indie;-4.974;0.17;0.611;0.0623;76;10/03/2022;0.799;0;270.565;0.0205
0.664;118.018;0.731;indie;-5.474;0.133;0.661;0.0302;68;14/02/2020;0.35;1;398.778.333.333.333;0.00307
0.655;92.9;0.649;latin;-5.534;0.22;0.793;0.0652;70;10/06/2022;0;0;245.968.333.333.333;0.307
0.781;107.007;0.811;latin;-6.333;0.121;0.824;0.0428;69;10/02/2022;0.001;1;366.355;0.376
0.503;99.97;0.792;latin;-8.044;0.0959;0.381;0.0626;68;16/09/2022;0.00057;1;308.488.333.333.333;0.0369
0.501;103.993;0.637;latin;-6.148;0.099;0.431;0.187;68;13/12/2019;5.91e-05;0;309.101.666.666.667;0.229
0.485;100.053;0.843;latin;-8.735;0.107;0.689;0.195;68;3/09/2021;0.0675;0;320.696.666.666.667;0.181
0.549;123.879;0.613;latin;-8.187;0.116;0.78;0.231;71;14/09/2021;0;1;3;0.097
0.649;113.009;0.788;latin;-9.674;0.12;0.229;0.0532;69;30/03/2023;0.0136;1;283.186.666.666.667;0.253
0.422;124.357;0.573;latin;-7.621;0.102;0.693;0.0678;76;6/12/2022;1.31e-05;0;307.985;0.551
0.725;105.016;0.711;latin;-8.315;0.11;0.53;0.0941;74;14/07/2022;0.129;0;305.095;0.424
0.809;99.005;0.724;latin;-5.022;0.0765;0.606;0.0929;69;30/03/2023;0;0;3.234;0.182
0.642;83.389;0.463;latin;-4.474;0.0686;0.339;0.34;82;29/04/2022;0;1;316.488.333.333.333;0.314
0.89;126.881;0.645;pop;-4.985;0.376;0.421;0.128;69;13/06/2024;9.38e-06;1;341.811.666.666.667;0.259
